"user";"revenue";"units";"ls.date";"tsls";"rating";"ttp";"total.sessions";"completed";"completed.post";"win.rate";"tries";"device";"tbs";"tsad"
7533;"NULL";"NULL";"2015-05-27";"12018";0;4672;10;"0.355555555556";"0.444444444444";"0.916666666667";"12.0";"iphone";"25303.3333333";239897
7124;"NULL";"NULL";"2015-05-27";"8157";0;3596;4;"0.4";"0.444444444444";"0.8";"15.0";"ipad";"35900.0";116884
5200;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipod";"NULL";170034
8068;"NULL";"NULL";"NULL";"NULL";1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";141177
9328;"NULL";"NULL";"2015-05-27";"72436";0;111;2;"0.222222222222";"0.222222222222";"0.285714285714";"7.0";"iphone";"48592.0";72548
2383;"NULL";"NULL";"2015-05-27";"3746";0;974;1;"0.222222222222";"0.311111111111";"0.6";"5.0";"ipod";"NULL";4721
1045;"NULL";"NULL";"2015-05-27";"5410";0;20395;19;"0.688888888889";"0.733333333333";"0.454545454545";"44.0";"iphone";"9798.44444444";182216
8394;"NULL";"NULL";"2015-05-27";"79548";0;2064;3;"0.444444444444";"0.444444444444";"0.666666666667";"18.0";"iphone";"1067.0";81654
7822;"NULL";"NULL";"2015-05-27";"43892";-1;160;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"673.0";44053
3171;"NULL";"NULL";"2015-05-27";"67814";0;5910;9;"0.444444444444";"0.511111111111";"0.470588235294";"51.0";"ipad";"10081.75";149278
2414;"NULL";"NULL";"2015-05-26";"91661";0;749;3;"0.222222222222";"0.222222222222";"0.5";"6.0";"ipad";"423.0";92431
2501;"NULL";"NULL";"2015-05-26";"151800";0;350;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"81332.0";152151
2917;"NULL";"NULL";"2015-05-27";"43570";1;754;6;"0.222222222222";"0.222222222222";"0.5";"4.0";"iphone";"17221.0";129676
4967;"NULL";"NULL";"2015-05-27";"32341";-1;460;3;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"90797.5";213936
8201;"NULL";"NULL";"2015-05-25";"173124";1;529;4;"0.333333333333";"0.555555555556";"0.777777777778";"9.0";"ipod";"9306.66666667";183612
1393;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";4775
6180;"NULL";"NULL";"2015-05-27";"1801";0;969;1;"0.222222222222";"0.444444444444";"0.5";"6.0";"iphone";"NULL";2771
9525;"NULL";"NULL";"2015-05-27";"1845";0;6412;9;"0.555555555556";"0.733333333333";"0.378378378378";"37.0";"iphone";"30739.25";246139
2607;"NULL";"NULL";"2015-05-26";"142955";0;1667;4;"0.444444444444";"0.444444444444";"0.684210526316";"19.0";"iphone";"37510.3333333";147213
9674;"NULL";"NULL";"2015-05-27";"22145";0;5434;6;"0.444444444444";"0.444444444444";"0.488888888889";"45.0";"iphone";"2225.8";34578
6389;"NULL";"NULL";"2015-05-27";"27298";0;997;1;"0.311111111111";"0.377777777778";"0.846153846154";"13.0";"ipad";"NULL";28296
5025;"NULL";"NULL";"2015-05-27";"16331";0;1063;5;"0.222222222222";"0.222222222222";"0.4";"5.0";"iphone";"18486.5";90384
1604;"NULL";"NULL";"2015-05-27";"75761";0;4451;13;"0.444444444444";"0.444444444444";"0.538461538462";"26.0";"iphone";"13898.75";243933
1364;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";90079
6552;"NULL";"NULL";"2015-05-27";"13244";0;25476;12;"0.888888888889";"1.0";"0.756756756757";"37.0";"ipad";"17344.3636364";205256
6637;"NULL";"NULL";"2015-05-27";"8574";1;4420;5;"0.333333333333";"0.377777777778";"0.45";"20.0";"iphone";"8694.25";45068
2507;"NULL";"NULL";"2015-05-26";"119261";0;1425;3;"0.4";"0.4";"0.894736842105";"19.0";"iphone";"5932.0";130639
1369;"NULL";"NULL";"2015-05-27";"30471";0;386;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"NULL";30858
2782;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.2";"0.2";"0.6";"5.0";"iphone";"NULL";72818
3123;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.333333333333";"3.0";"ipod";"NULL";26627
1277;"NULL";"NULL";"2015-05-27";"14984";0;3671;16;"0.488888888889";"0.488888888889";"0.478260869565";"23.0";"iphone";"10136.8666667";167044
5665;"NULL";"NULL";"2015-05-27";"28092";-1;2198;8;"0.177777777778";"0.177777777778";"0.107142857143";"28.0";"ipad";"29357.0";233594
7538;"NULL";"NULL";"2015-05-26";"94889";-1;179;2;"0.133333333333";"0.133333333333";"0.5";"2.0";"iphone";"206.0";95069
3321;"NULL";"NULL";"2015-05-27";"81103";0;446;4;"0.222222222222";"0.222222222222";"0.222222222222";"9.0";"iphone";"484.0";81690
4547;"NULL";"NULL";"2015-05-26";"103603";0;426;2;"0.2";"0.2";"0.416666666667";"12.0";"ipad";"78951.0";104030
3722;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";41146
6697;"NULL";"NULL";"2015-05-27";"31868";1;3388;6;"0.333333333333";"0.333333333333";"0.555555555556";"9.0";"iphone";"32989.2";197496
2157;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.444444444444";"0.444444444444";"0.769230769231";"13.0";"iphone";"NULL";69005
1420;"NULL";"NULL";"2015-05-27";"43370";0;2068;3;"0.222222222222";"0.222222222222";"1.0";"2.0";"ipod";"25182.0";94413
9013;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";187531
9745;"NULL";"NULL";"2015-05-27";"43925";0;652;1;"0.266666666667";"0.444444444444";"0.857142857143";"7.0";"ipad";"NULL";44578
6206;"NULL";"NULL";"2015-05-27";"24418";-1;585;1;"0.177777777778";"0.177777777778";"0.25";"4.0";"iphone";"NULL";25004
209;"NULL";"NULL";"2015-05-27";"41028";-1;1591;8;"0.177777777778";"0.177777777778";"0.2";"15.0";"ipad";"6098.85714286";83889
7229;"NULL";"NULL";"2015-05-27";"5889";0;18561;18;"0.444444444444";"0.444444444444";"0.315789473684";"76.0";"iphone";"7069.70588235";126081
1389;"NULL";"NULL";"2015-05-27";"2630";0;757;1;"0.222222222222";"0.444444444444";"0.75";"4.0";"iphone";"NULL";3388
1838;"NULL";"NULL";"2015-05-27";"58704";0;735;4;"0.177777777778";"0.177777777778";"0.428571428571";"7.0";"ipod";"44220.0";191506
29;"NULL";"NULL";"2015-05-27";"24365";0;10548;17;"0.666666666667";"0.822222222222";"0.571428571429";"35.0";"iphone";"10651.0";195270
7678;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";105879
426;"NULL";"NULL";"2015-05-27";"16215";0;439;2;"0.222222222222";"0.4";"0.5";"6.0";"ipad";"8401.0";16655
7659;"NULL";"NULL";"2015-05-26";"146525";0;3095;4;"0.444444444444";"0.444444444444";"0.75";"24.0";"ipad";"4677.66666667";154587
155;"NULL";"NULL";"2015-05-25";"224924";0;118;2;"0.355555555556";"0.355555555556";"0.75";"12.0";"ipad";"77182.0";225043
7225;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";153791
776;"NULL";"NULL";"2015-05-27";"1000";0;10542;14;"0.622222222222";"0.888888888889";"0.678571428571";"28.0";"iphone";"12479.7692308";162238
9020;"NULL";"NULL";"2015-05-27";"11803";0;2542;4;"0.333333333333";"0.333333333333";"0.5";"14.0";"iphone";"58943.0";180375
7495;"NULL";"NULL";"2015-05-25";"197386";0;348;3;"0.177777777778";"0.177777777778";"1.0";"3.0";"iphone";"33326.5";198141
191;"NULL";"NULL";"2015-05-27";"63874";0;19231;31;"0.444444444444";"0.444444444444";"0.571428571429";"21.0";"iphone";"6267.56666667";251906
1857;"NULL";"NULL";"2015-05-27";"48672";-1;451;3;"0.155555555556";"0.155555555556";"0.142857142857";"7.0";"iphone";"77895.5";204558
42;"NULL";"NULL";"2015-05-27";"16747";1;30849;13;"1.0";"1.11111111111";"0.372340425532";"94.0";"ipad";"17031.5833333";225232
6083;"NULL";"NULL";"2015-05-27";"1246";0;11907;26;"0.888888888889";"0.888888888889";"0.31";"100.0";"iphone";"5809.12";147588
5826;"NULL";"NULL";"2015-05-27";"74354";1;883;4;"0.222222222222";"0.222222222222";"0.2";"30.0";"ipad";"340.666666667";252756
2295;"NULL";"NULL";"2015-05-26";"93695";-1;257;1;"0.155555555556";"0.155555555556";"0.25";"4.0";"ipad";"NULL";93953
2849;"NULL";"NULL";"2015-05-27";"1603";0;6527;13;"0.666666666667";"0.733333333333";"0.678571428571";"28.0";"iphone";"6492.16666667";80712
1227;"NULL";"NULL";"2015-05-27";"8712";0;4364;10;"0.444444444444";"0.511111111111";"0.611111111111";"18.0";"iphone";"7513.22222222";76912
5924;"NULL";"NULL";"2015-05-25";"175850";0;622;5;"0.222222222222";"0.222222222222";"0.5";"6.0";"iphone";"181.0";176536
603;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"iphone";"NULL";90865
2544;"NULL";"NULL";"2015-05-27";"82113";-1;176;1;"0.133333333333";"0.155555555556";"1.0";"1.0";"iphone";"NULL";82290
7262;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"iphone";"NULL";117963
7354;"NULL";"NULL";"2015-05-27";"16328";0;1163;4;"0.288888888889";"0.555555555556";"0.588235294118";"17.0";"iphone";"3238.33333333";26119
4727;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";163388
5674;"NULL";"NULL";"2015-05-26";"154085";0;684;5;"0.266666666667";"0.266666666667";"0.785714285714";"14.0";"iphone";"16102.25";187375
9671;"NULL";"NULL";"2015-05-27";"25479";0;802;4;"0.4";"0.4";"0.857142857143";"14.0";"iphone";"1660.33333333";30444
5865;"NULL";"NULL";"2015-05-27";"37348";0;9158;18;"0.266666666667";"0.288888888889";"0.11320754717";"53.0";"ipad";"8977.0";190242
9737;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";195322
8389;"NULL";"NULL";"2015-05-27";"38144";0;1166;5;"0.288888888889";"0.288888888889";"0.592592592593";"27.0";"iphone";"2144.25";45779
